Driver,LapTime,LapNumber,Compound,TyreLife,Team,Track,Rainfall,TrackTemp,LapTime_sec,LapTime_norm
HAM,90.856,37.0,MEDIUM,5.0,Ferrari,Miami,0,35.7,90.856,-0.6812131036599441
HAM,90.822,38.0,MEDIUM,6.0,Ferrari,Miami,0,36.0,90.822,-0.7202643781199247
HAM,90.961,39.0,MEDIUM,7.0,Ferrari,Miami,0,35.7,90.961,-0.5606135795923236
HAM,91.047,40.0,MEDIUM,8.0,Ferrari,Miami,0,35.7,91.047,-0.4618368265464684
HAM,91.289,41.0,MEDIUM,9.0,Ferrari,Miami,0,35.1,91.289,-0.1838836377430055
HAM,91.209,42.0,MEDIUM,10.0,Ferrari,Miami,0,34.9,91.209,-0.2757689894135681
HAM,91.522,43.0,MEDIUM,11.0,Ferrari,Miami,0,35.2,91.522,0.08373244899751849
HAM,91.274,44.0,MEDIUM,12.0,Ferrari,Miami,0,35.6,91.274,-0.20111214118123702
HAM,91.046,45.0,MEDIUM,13.0,Ferrari,Miami,0,35.8,91.046,-0.46298539344233963
HAM,91.01,46.0,MEDIUM,14.0,Ferrari,Miami,0,35.4,91.01,-0.5043338016940953
HAM,91.473,47.0,MEDIUM,15.0,Ferrari,Miami,0,35.3,91.473,0.027452671099290116
HAM,90.891,48.0,MEDIUM,16.0,Ferrari,Miami,0,35.3,90.891,-0.6410132623040597
HAM,90.886,49.0,MEDIUM,17.0,Ferrari,Miami,0,35.0,90.886,-0.6467560967834811
HAM,90.673,50.0,MEDIUM,18.0,Ferrari,Miami,0,35.1,90.673,-0.8914008456063522
HAM,90.756,51.0,MEDIUM,19.0,Ferrari,Miami,0,35.0,90.756,-0.7960697932481433
HAM,92.162,52.0,MEDIUM,20.0,Ferrari,Miami,0,34.9,92.162,0.8188152623620356
HAM,90.779,53.0,MEDIUM,21.0,Ferrari,Miami,0,35.0,90.779,-0.7696527546428605
HAM,90.993,54.0,MEDIUM,22.0,Ferrari,Miami,0,34.9,90.993,-0.5238594389241018
HAM,90.999,55.0,MEDIUM,23.0,Ferrari,Miami,0,34.9,90.999,-0.5169680375488093
HAM,91.025,56.0,MEDIUM,24.0,Ferrari,Miami,0,34.9,91.025,-0.48710529825586374
HAM,91.958,57.0,MEDIUM,25.0,Ferrari,Miami,0,34.9,91.958,0.5845076156020872
BOR,93.275,24.0,HARD,1.0,Kick Sauber,Miami,0,37.7,93.275,2.0971702174787645
BOR,93.162,25.0,HARD,2.0,Kick Sauber,Miami,0,37.5,93.162,1.9673821582440927
BOR,92.822,26.0,HARD,3.0,Kick Sauber,Miami,0,37.3,92.822,1.5768694136441894
BOR,92.42,27.0,HARD,4.0,Kick Sauber,Miami,0,37.0,92.42,1.1151455214996013
SAI,91.198,27.0,MEDIUM,9.0,Williams,Miami,0,37.0,91.198,-0.2884032252682821
SAI,91.546,30.0,MEDIUM,12.0,Williams,Miami,1,36.4,91.546,0.1112980544986889
SAI,92.773,31.0,MEDIUM,13.0,Williams,Miami,0,36.0,92.773,1.520589635745961
SAI,91.597,32.0,MEDIUM,14.0,Williams,Miami,1,36.4,91.597,0.16987496618865972
SAI,91.979,34.0,HARD,2.0,Williams,Miami,0,36.1,91.979,0.6086275204156113
SAI,90.703,35.0,HARD,3.0,Williams,Miami,0,35.9,90.703,-0.8569438387298892
SAI,91.132,36.0,HARD,4.0,Williams,Miami,0,35.8,91.132,-0.36420864039648443
SAI,91.0,37.0,HARD,5.0,Williams,Miami,0,35.7,91.0,-0.5158194706529217
SAI,91.414,38.0,HARD,6.0,Williams,Miami,0,36.0,91.414,-0.04031277575774838
SAI,91.285,39.0,HARD,7.0,Williams,Miami,0,35.7,91.285,-0.18847790532653935
SAI,91.558,40.0,HARD,8.0,Williams,Miami,0,35.5,91.558,0.12508085724927412
SAI,91.21,41.0,HARD,9.0,Williams,Miami,0,35.1,91.21,-0.2746204225176969
SAI,91.159,42.0,HARD,10.0,Williams,Miami,0,34.9,91.159,-0.33319733420766773
SAI,91.248,43.0,HARD,11.0,Williams,Miami,0,35.2,91.248,-0.2309748804741662
SAI,91.157,44.0,HARD,12.0,Williams,Miami,0,35.6,91.157,-0.33549446799944277
SAI,91.288,45.0,HARD,13.0,Williams,Miami,0,35.8,91.288,-0.18503220463889306
SAI,91.038,46.0,HARD,14.0,Williams,Miami,0,35.4,91.038,-0.4721739286094073
SAI,91.128,47.0,HARD,15.0,Williams,Miami,0,35.3,91.128,-0.36880290798001825
SAI,90.933,48.0,HARD,16.0,Williams,Miami,0,35.3,90.933,-0.5927734526770115
SAI,90.849,49.0,HARD,17.0,Williams,Miami,0,35.0,90.849,-0.689253071931108
SAI,90.98,50.0,HARD,18.0,Williams,Miami,0,35.1,90.98,-0.5387908085705583
SAI,90.813,51.0,HARD,19.0,Williams,Miami,0,35.0,90.813,-0.7306014801828636
SAI,90.763,52.0,HARD,20.0,Williams,Miami,0,34.9,90.763,-0.7880298249769632
SAI,90.877,53.0,HARD,21.0,Williams,Miami,0,35.0,90.877,-0.65709319884642
SAI,90.904,54.0,HARD,22.0,Williams,Miami,0,34.9,90.904,-0.6260818926576034
SAI,90.801,55.0,HARD,23.0,Williams,Miami,0,34.9,90.801,-0.7443842829334488
SAI,91.178,56.0,HARD,24.0,Williams,Miami,0,34.9,91.178,-0.31137456318591866
SAI,91.259,57.0,HARD,25.0,Williams,Miami,0,34.9,91.259,-0.21834064461946853
HAD,92.032,24.0,HARD,1.0,Racing Bulls,Miami,0,37.7,92.032,0.6695015658973571
HAD,91.644,25.0,HARD,2.0,Racing Bulls,Miami,0,37.5,91.644,0.22385761029512932
HAD,91.853,26.0,HARD,3.0,Racing Bulls,Miami,0,37.3,91.853,0.4639080915344666
HAD,91.902,27.0,HARD,4.0,Racing Bulls,Miami,0,37.0,91.902,0.5201878694326949
HAD,91.233,30.0,HARD,7.0,Racing Bulls,Miami,1,36.4,91.233,-0.2482033839123977
HAD,91.671,31.0,HARD,8.0,Racing Bulls,Miami,0,36.0,91.671,0.25486891648394605
HAD,91.309,34.0,HARD,11.0,Racing Bulls,Miami,0,36.1,91.309,-0.16091229982536895
HAD,91.488,35.0,HARD,12.0,Racing Bulls,Miami,0,35.9,91.488,0.04468117453752163
HAD,91.73,36.0,HARD,13.0,Racing Bulls,Miami,0,35.5,91.73,0.32263436334098455
HAD,91.747,37.0,HARD,14.0,Racing Bulls,Miami,0,35.7,91.747,0.3421600005709748
HAD,91.452,38.0,HARD,15.0,Racing Bulls,Miami,0,36.0,91.452,0.003332766285766005
HAD,91.507,39.0,HARD,16.0,Racing Bulls,Miami,0,35.7,91.507,0.06650394555928697
HAD,91.544,40.0,HARD,17.0,Racing Bulls,Miami,0,35.5,91.544,0.10900092070691382
HAD,91.573,41.0,HARD,18.0,Racing Bulls,Miami,0,35.1,91.573,0.14230936068748928
HAD,91.481,42.0,HARD,19.0,Racing Bulls,Miami,0,34.9,91.481,0.03664120626634148
HAD,91.438,43.0,HARD,20.0,Racing Bulls,Miami,0,35.2,91.438,-0.012747170256577962
HAD,91.459,44.0,HARD,21.0,Racing Bulls,Miami,0,35.6,91.459,0.01137273455694615
HAD,91.512,45.0,HARD,22.0,Racing Bulls,Miami,0,35.8,91.512,0.07224678003869205
HAD,91.53,46.0,HARD,23.0,Racing Bulls,Miami,0,35.4,91.53,0.09292098416456986
HAD,91.572,47.0,HARD,24.0,Racing Bulls,Miami,0,35.3,91.572,0.14116079379161808
HAD,91.172,48.0,HARD,25.0,Racing Bulls,Miami,0,35.3,91.172,-0.31826596456121126
HAD,91.042,49.0,HARD,26.0,Racing Bulls,Miami,0,35.0,91.042,-0.46757966102587345
HAD,90.997,50.0,HARD,27.0,Racing Bulls,Miami,0,35.1,90.997,-0.519265171340568
HAD,90.971,51.0,HARD,28.0,Racing Bulls,Miami,0,35.0,90.971,-0.5491279106334972
HAD,91.228,52.0,HARD,29.0,Racing Bulls,Miami,0,34.9,91.228,-0.2539462183918191
HAD,91.309,53.0,HARD,30.0,Racing Bulls,Miami,0,35.0,91.309,-0.16091229982536895
HAD,91.217,54.0,HARD,31.0,Racing Bulls,Miami,0,34.9,91.217,-0.2665804542465168
HAD,91.128,55.0,HARD,32.0,Racing Bulls,Miami,0,34.9,91.128,-0.36880290798001825
HAD,91.336,56.0,HARD,33.0,Racing Bulls,Miami,0,34.9,91.336,-0.12990099363655222
HAD,91.313,57.0,HARD,34.0,Racing Bulls,Miami,0,34.9,91.313,-0.1563180322418351
RUS,92.356,25.0,HARD,1.0,Mercedes,Miami,0,37.7,92.356,1.0416372401631415
RUS,92.02,26.0,HARD,2.0,Mercedes,Miami,0,37.3,92.02,0.6557187631467719
RUS,92.164,27.0,HARD,3.0,Mercedes,Miami,0,37.2,92.164,0.8211123961537944
RUS,92.391,28.0,HARD,4.0,Mercedes,Miami,0,36.9,92.391,1.081837081519026
RUS,90.318,31.0,HARD,7.0,Mercedes,Miami,0,36.0,90.318,-1.299142093644487
RUS,91.208,32.0,HARD,8.0,Mercedes,Miami,1,36.4,91.208,-0.27691755630945564
RUS,90.826,34.0,MEDIUM,2.0,Mercedes,Miami,0,36.1,90.826,-0.7156701105364072
RUS,90.856,35.0,MEDIUM,3.0,Mercedes,Miami,0,35.9,90.856,-0.6812131036599441
RUS,91.119,36.0,MEDIUM,4.0,Mercedes,Miami,0,35.8,91.119,-0.37914001004295717
RUS,91.197,37.0,MEDIUM,5.0,Mercedes,Miami,0,35.7,91.197,-0.28955179216415333
RUS,90.859,38.0,MEDIUM,6.0,Mercedes,Miami,0,36.0,90.859,-0.6777674029722979
RUS,91.0,39.0,MEDIUM,7.0,Mercedes,Miami,0,35.7,91.0,-0.5158194706529217
RUS,90.903,40.0,MEDIUM,8.0,Mercedes,Miami,0,35.7,90.903,-0.6272304595534746
RUS,90.848,41.0,MEDIUM,9.0,Mercedes,Miami,0,35.1,90.848,-0.6904016388269956
RUS,90.755,42.0,MEDIUM,10.0,Mercedes,Miami,0,34.9,90.755,-0.7972183601440309
RUS,90.96,43.0,MEDIUM,11.0,Mercedes,Miami,0,35.2,90.96,-0.5617621464882112
RUS,90.795,44.0,MEDIUM,12.0,Mercedes,Miami,0,35.3,90.795,-0.7512756843087415
RUS,90.837,45.0,MEDIUM,13.0,Mercedes,Miami,0,35.8,90.837,-0.7030358746816933
RUS,90.778,46.0,MEDIUM,14.0,Mercedes,Miami,0,35.7,90.778,-0.7708013215387317
RUS,90.879,47.0,MEDIUM,15.0,Mercedes,Miami,0,35.3,90.879,-0.6547960650546449
RUS,90.821,48.0,MEDIUM,16.0,Mercedes,Miami,0,35.3,90.821,-0.7214129450158122
RUS,90.942,49.0,MEDIUM,17.0,Mercedes,Miami,0,35.0,90.942,-0.5824363506140889
RUS,90.752,50.0,MEDIUM,18.0,Mercedes,Miami,0,35.0,90.752,-0.8006640608316772
RUS,90.644,51.0,MEDIUM,19.0,Mercedes,Miami,0,35.0,90.644,-0.9247092855869278
RUS,90.637,52.0,MEDIUM,20.0,Mercedes,Miami,0,34.9,90.637,-0.9327492538581079
RUS,90.518,53.0,MEDIUM,21.0,Mercedes,Miami,0,35.0,90.518,-1.0694287144680725
RUS,90.516,54.0,MEDIUM,22.0,Mercedes,Miami,0,34.8,90.516,-1.071725848259831
RUS,90.789,55.0,MEDIUM,23.0,Mercedes,Miami,0,34.9,90.789,-0.758167085684034
RUS,91.001,56.0,MEDIUM,24.0,Mercedes,Miami,0,34.9,91.001,-0.5146709037570342
RUS,91.005,57.0,MEDIUM,25.0,Mercedes,Miami,0,34.9,91.005,-0.5100766361735166
PIA,91.392,25.0,MEDIUM,1.0,McLaren,Miami,0,37.7,91.392,-0.06558124746716003
PIA,91.507,26.0,MEDIUM,2.0,McLaren,Miami,0,37.5,91.507,0.06650394555928697
PIA,91.432,27.0,MEDIUM,3.0,McLaren,Miami,0,37.2,91.432,-0.019638571631870567
PIA,91.718,28.0,MEDIUM,4.0,McLaren,Miami,0,37.0,91.718,0.3088515605903993
PIA,90.17,31.0,MEDIUM,7.0,McLaren,Miami,0,36.0,90.17,-1.469129994235027
PIA,90.211,32.0,MEDIUM,8.0,McLaren,Miami,0,36.0,90.211,-1.4220387515038664
PIA,89.822,35.0,HARD,3.0,McLaren,Miami,0,36.1,89.822,-1.8688312740019817
PIA,90.201,36.0,HARD,4.0,McLaren,Miami,0,35.8,90.201,-1.433524420462693
PIA,90.07,37.0,HARD,5.0,McLaren,Miami,0,35.5,90.07,-1.5839866838232426
PIA,90.167,38.0,HARD,6.0,McLaren,Miami,0,36.0,90.167,-1.4725756949226734
PIA,90.194,39.0,HARD,7.0,McLaren,Miami,0,36.0,90.194,-1.4415643887338567
PIA,90.236,40.0,HARD,8.0,McLaren,Miami,0,35.7,90.236,-1.3933245791068085
PIA,90.37,41.0,HARD,9.0,McLaren,Miami,0,35.5,90.37,-1.2394166150586123
PIA,90.307,42.0,HARD,10.0,McLaren,Miami,0,34.9,90.307,-1.3117763294991847
PIA,90.413,43.0,HARD,11.0,McLaren,Miami,0,34.9,90.413,-1.190028238535693
PIA,90.137,44.0,HARD,12.0,McLaren,Miami,0,35.3,90.137,-1.5070327017991365
PIA,90.589,45.0,HARD,13.0,McLaren,Miami,0,35.6,90.589,-0.9878804648604487
PIA,90.653,46.0,HARD,14.0,McLaren,Miami,0,35.7,90.653,-0.9143721835239889
PIA,90.372,47.0,HARD,15.0,McLaren,Miami,0,35.4,90.372,-1.2371194812668536
PIA,90.559,48.0,HARD,16.0,McLaren,Miami,0,35.3,90.559,-1.0223374717369118
PIA,89.992,49.0,HARD,17.0,McLaren,Miami,0,35.3,89.992,-1.67357490170203
PIA,90.136,50.0,HARD,18.0,McLaren,Miami,0,35.0,90.136,-1.508181268695024
PIA,90.103,51.0,HARD,19.0,McLaren,Miami,0,35.1,90.103,-1.5460839762591332
PIA,90.245,52.0,HARD,20.0,McLaren,Miami,0,34.9,90.245,-1.3829874770438695
PIA,90.658,53.0,HARD,21.0,McLaren,Miami,0,34.9,90.658,-0.9086293490445838
PIA,90.269,54.0,HARD,22.0,McLaren,Miami,0,34.8,90.269,-1.355421871542699
PIA,90.761,55.0,HARD,23.0,McLaren,Miami,0,34.9,90.761,-0.7903269587687383
PIA,90.579,56.0,HARD,24.0,McLaren,Miami,0,34.9,90.579,-0.9993661338192752
PIA,90.441,57.0,HARD,25.0,McLaren,Miami,0,34.9,90.441,-1.1578683654509887
BEA,92.68,24.0,HARD,1.0,Haas F1 Team,Miami,0,37.7,92.68,1.413772914428942
BEA,93.054,25.0,HARD,2.0,Haas F1 Team,Miami,0,37.7,93.054,1.8433369334888259
BEA,94.14,26.0,HARD,3.0,Haas F1 Team,Miami,0,37.3,94.14,3.0906805824167383
BEA,93.604,27.0,HARD,4.0,Haas F1 Team,Miami,0,37.0,93.604,2.475048726223954
VER,81.131,2.0,MEDIUM,2.0,Red Bull Racing,Imola,0,45.3,81.131,-0.2950124343590701
VER,81.258,3.0,MEDIUM,3.0,Red Bull Racing,Imola,0,45.4,81.258,-0.17871890720509656
VER,81.218,4.0,MEDIUM,4.0,Red Bull Racing,Imola,0,44.8,81.218,-0.21534678977327126
VER,81.228,5.0,MEDIUM,5.0,Red Bull Racing,Imola,0,43.4,81.228,-0.2061898191312341
VER,80.977,6.0,MEDIUM,6.0,Red Bull Racing,Imola,0,43.4,80.977,-0.43602978224656747
VER,81.496,7.0,MEDIUM,7.0,Red Bull Racing,Imola,0,43.5,81.496,0.039216994075585855
VER,81.206,8.0,MEDIUM,8.0,Red Bull Racing,Imola,0,43.1,81.206,-0.22633515454372627
VER,81.194,9.0,MEDIUM,9.0,Red Bull Racing,Imola,0,43.2,81.194,-0.2373235193141813
VER,81.257,10.0,MEDIUM,10.0,Red Bull Racing,Imola,0,43.2,81.257,-0.17963460426929248
VER,81.289,11.0,MEDIUM,11.0,Red Bull Racing,Imola,0,42.7,81.289,-0.1503322982147501
VER,81.51,12.0,MEDIUM,12.0,Red Bull Racing,Imola,0,42.9,81.51,0.052036752974458714
VER,81.435,13.0,MEDIUM,13.0,Red Bull Racing,Imola,0,42.7,81.435,-0.01664052684088512
VER,81.402,14.0,MEDIUM,14.0,Red Bull Racing,Imola,0,42.5,81.402,-0.04685852995963641
VER,81.231,15.0,MEDIUM,15.0,Red Bull Racing,Imola,0,42.7,81.231,-0.20344272793862034
VER,81.276,16.0,MEDIUM,16.0,Red Bull Racing,Imola,0,42.5,81.276,-0.16223636004941405
VER,81.024,17.0,MEDIUM,17.0,Red Bull Racing,Imola,0,42.5,81.024,-0.3929920202289563
VER,80.856,18.0,MEDIUM,18.0,Red Bull Racing,Imola,0,42.5,80.856,-0.5468291270153265
VER,81.255,19.0,MEDIUM,19.0,Red Bull Racing,Imola,0,41.7,81.255,-0.18146599839771033
VER,81.206,20.0,MEDIUM,20.0,Red Bull Racing,Imola,0,41.7,81.206,-0.22633515454372627
VER,81.115,21.0,MEDIUM,21.0,Red Bull Racing,Imola,0,41.7,81.115,-0.3096635873863478
VER,81.161,22.0,MEDIUM,22.0,Red Bull Racing,Imola,0,41.8,81.161,-0.26754152243293255
VER,81.464,23.0,MEDIUM,23.0,Red Bull Racing,Imola,0,41.7,81.464,0.009914688021043491
VER,81.254,24.0,MEDIUM,24.0,Red Bull Racing,Imola,0,41.7,81.254,-0.18238169546190622
VER,81.36,25.0,MEDIUM,25.0,Red Bull Racing,Imola,0,41.8,81.36,-0.08531780665622896
VER,81.079,26.0,MEDIUM,26.0,Red Bull Racing,Imola,0,41.4,81.079,-0.3426286816977128
VER,81.316,27.0,MEDIUM,27.0,Red Bull Racing,Imola,0,41.5,81.316,-0.12560847748122633
VER,81.579,28.0,MEDIUM,28.0,Red Bull Racing,Imola,0,41.8,81.579,0.11521985040456202
VER,80.33,32.0,HARD,3.0,Red Bull Racing,Imola,0,41.9,80.33,-1.0284857827869163
VER,80.347,33.0,HARD,4.0,Red Bull Racing,Imola,0,41.9,80.347,-1.0129189326954426
VER,80.271,34.0,HARD,5.0,Red Bull Racing,Imola,0,41.6,80.271,-1.0825119095749824
VER,80.12,35.0,HARD,6.0,Red Bull Racing,Imola,0,41.3,80.12,-1.220782166269866
VER,79.96,36.0,HARD,7.0,Red Bull Racing,Imola,0,41.2,79.96,-1.3672936965426037
VER,79.706,37.0,HARD,8.0,Red Bull Racing,Imola,0,40.9,79.706,-1.5998807508505508
VER,79.788,38.0,HARD,9.0,Red Bull Racing,Imola,0,38.9,79.788,-1.5247935915857835
VER,79.755,39.0,HARD,10.0,Red Bull Racing,Imola,0,38.6,79.755,-1.5550115947045349
VER,79.653,40.0,HARD,11.0,Red Bull Racing,Imola,0,39.3,79.653,-1.6484126952533895
VER,79.639,41.0,HARD,12.0,Red Bull Racing,Imola,0,39.3,79.639,-1.6612324541522623
VER,79.513,42.0,HARD,13.0,Red Bull Racing,Imola,0,38.7,79.513,-1.776610284242027
VER,79.553,43.0,HARD,14.0,Red Bull Racing,Imola,0,38.7,79.553,-1.7399824016738523
VER,79.79,44.0,HARD,15.0,Red Bull Racing,Imola,0,39.7,79.79,-1.5229621974573657
VER,80.167,45.0,HARD,16.0,Red Bull Racing,Imola,0,39.7,80.167,-1.177744404252255
VER,78.611,54.0,HARD,8.0,Red Bull Racing,Imola,0,39.7,78.611,-2.6025690361545317
VER,78.214,55.0,HARD,9.0,Red Bull Racing,Imola,0,39.9,78.214,-2.966100770643743
VER,78.101,56.0,HARD,10.0,Red Bull Racing,Imola,0,39.9,78.101,-3.069574538898857
VER,78.22,57.0,HARD,11.0,Red Bull Racing,Imola,0,39.3,78.22,-2.9606065882585155
VER,77.988,58.0,HARD,12.0,Red Bull Racing,Imola,0,39.3,77.988,-3.1730483071539703
VER,78.037,59.0,HARD,13.0,Red Bull Racing,Imola,0,39.5,78.037,-3.1281791510079415
VER,78.439,60.0,HARD,14.0,Red Bull Racing,Imola,0,39.4,78.439,-2.7600689311977247
VER,78.399,61.0,HARD,15.0,Red Bull Racing,Imola,0,39.4,78.399,-2.7966968137658994
VER,78.597,62.0,HARD,16.0,Red Bull Racing,Imola,0,39.0,78.597,-2.6153887950534047
VER,78.589,63.0,HARD,17.0,Red Bull Racing,Imola,0,38.9,78.589,-2.622714371567037
GAS,82.771,2.0,MEDIUM,2.0,Alpine,Imola,0,45.3,82.771,1.206730750936392
GAS,81.805,4.0,MEDIUM,4.0,Alpine,Imola,0,44.7,81.805,0.32216738691480246
GAS,81.668,5.0,MEDIUM,5.0,Alpine,Imola,0,43.4,81.668,0.19671688911877871
GAS,81.541,6.0,MEDIUM,6.0,Alpine,Imola,0,43.4,81.541,0.08042336196479216
GAS,81.926,8.0,MEDIUM,8.0,Alpine,Imola,0,43.1,81.926,0.4329667316835485
GAS,81.243,11.0,HARD,2.0,Alpine,Imola,0,42.9,81.243,-0.19245436316816533
GAS,81.321,12.0,HARD,3.0,Alpine,Imola,0,42.9,81.321,-0.12102999216020775
GAS,82.193,13.0,HARD,4.0,Alpine,Imola,0,42.7,82.193,0.6774578478261595
GAS,81.439,14.0,HARD,5.0,Alpine,Imola,0,42.7,81.439,-0.012977738584075457
GAS,81.584,15.0,HARD,6.0,Alpine,Imola,0,42.8,81.584,0.11979833572559362
GAS,83.007,16.0,HARD,7.0,Alpine,Imola,0,42.5,83.007,1.4228352580886696
GAS,82.184,17.0,HARD,8.0,Alpine,Imola,0,42.5,82.184,0.6692165742483183
GAS,81.98,18.0,HARD,9.0,Alpine,Imola,0,42.3,81.98,0.48241437315059604
GAS,81.99,19.0,HARD,10.0,Alpine,Imola,0,41.7,81.99,0.49157134379263323
GAS,81.984,20.0,HARD,11.0,Alpine,Imola,0,41.7,81.984,0.4860771614074057
GAS,82.5,21.0,HARD,12.0,Alpine,Imola,0,41.6,82.5,0.9585768465369583
GAS,82.317,22.0,HARD,13.0,Alpine,Imola,0,41.7,82.317,0.7910042837875193
GAS,82.353,23.0,HARD,14.0,Alpine,Imola,0,41.7,82.353,0.8239693780988844
GAS,82.325,24.0,HARD,15.0,Alpine,Imola,0,41.6,82.325,0.7983298603011647
GAS,82.475,25.0,HARD,16.0,Alpine,Imola,0,41.4,82.475,0.9356844199318394
GAS,82.602,26.0,HARD,17.0,Alpine,Imola,0,41.5,82.602,1.051977947085826
GAS,82.654,27.0,HARD,18.0,Alpine,Imola,0,41.8,82.654,1.0995941944244556
GAS,81.074,31.0,HARD,2.0,Alpine,Imola,0,41.6,81.074,-0.34720716701873144
GAS,81.137,32.0,HARD,3.0,Alpine,Imola,0,41.9,81.137,-0.2895182519738426
GAS,81.254,33.0,HARD,4.0,Alpine,Imola,0,41.6,81.254,-0.18238169546190622
GAS,80.859,34.0,HARD,5.0,Alpine,Imola,0,41.4,80.859,-0.5440820358227128
GAS,81.008,35.0,HARD,6.0,Alpine,Imola,0,41.2,81.008,-0.407643173256234
GAS,80.77,36.0,HARD,7.0,Alpine,Imola,0,40.9,80.77,-0.6255790745369164
GAS,80.794,37.0,HARD,8.0,Alpine,Imola,0,39.9,80.794,-0.6036023449960064
GAS,81.038,38.0,HARD,9.0,Alpine,Imola,0,38.6,81.038,-0.38017226133009646
GAS,81.331,39.0,HARD,10.0,Alpine,Imola,0,39.3,81.331,-0.11187302151815756
GAS,81.215,40.0,HARD,11.0,Alpine,Imola,0,39.8,81.215,-0.21809388096588503
GAS,81.355,41.0,HARD,12.0,Alpine,Imola,0,38.7,81.355,-0.08989629197724754
GAS,81.39,42.0,HARD,13.0,Alpine,Imola,0,38.7,81.39,-0.05784689473009142
GAS,81.785,43.0,HARD,14.0,Alpine,Imola,0,39.4,81.785,0.3038534456307021
GAS,81.708,44.0,HARD,15.0,Alpine,Imola,0,39.7,81.708,0.23334477168695342
GAS,82.624,54.0,HARD,25.0,Alpine,Imola,0,39.7,82.624,1.072123282498318
GAS,81.211,55.0,HARD,26.0,Alpine,Imola,0,39.9,81.211,-0.2217566692227077
GAS,80.607,56.0,HARD,27.0,Alpine,Imola,0,39.7,80.607,-0.774837696002255
GAS,81.685,57.0,HARD,28.0,Alpine,Imola,0,39.3,81.685,0.21228373921025231
GAS,80.398,58.0,HARD,29.0,Alpine,Imola,0,39.3,80.398,-0.9662183824210088
GAS,80.797,59.0,HARD,30.0,Alpine,Imola,0,39.5,80.797,-0.6008552538033927
GAS,80.528,60.0,HARD,31.0,Alpine,Imola,0,39.4,80.528,-0.8471777640744085
GAS,80.774,61.0,HARD,32.0,Alpine,Imola,0,39.4,80.774,-0.6219162862800938
GAS,80.702,62.0,HARD,33.0,Alpine,Imola,0,38.9,80.702,-0.6878464749028238
GAS,80.814,63.0,HARD,34.0,Alpine,Imola,0,38.6,80.814,-0.585288403711919
ANT,83.293,2.0,HARD,2.0,Mercedes,Imola,0,45.3,83.293,1.684724618451172
ANT,81.788,3.0,HARD,3.0,Mercedes,Imola,0,45.4,81.788,0.30660053682331584
ANT,81.239,4.0,HARD,4.0,Mercedes,Imola,0,44.7,81.239,-0.196117151424975
ANT,81.526,5.0,HARD,5.0,Mercedes,Imola,0,43.4,81.526,0.06668790600172339
ANT,81.723,6.0,HARD,6.0,Mercedes,Imola,0,43.4,81.723,0.2470802276500222
ANT,81.994,7.0,HARD,7.0,Mercedes,Imola,0,43.2,81.994,0.4952341320494559
ANT,82.376,8.0,HARD,8.0,Mercedes,Imola,0,43.1,82.376,0.8450304105755985
ANT,81.653,9.0,HARD,9.0,Mercedes,Imola,0,43.2,81.653,0.18298143315570994
ANT,81.96,10.0,HARD,10.0,Mercedes,Imola,0,43.2,81.96,0.4641004318664957
ANT,82.753,11.0,HARD,11.0,Mercedes,Imola,0,42.7,82.753,1.1902482037807094
ANT,83.074,12.0,HARD,12.0,Mercedes,Imola,0,42.9,83.074,1.484186961390368
ANT,82.661,13.0,HARD,13.0,Mercedes,Imola,0,42.7,82.661,1.106004073873892
ANT,82.513,14.0,HARD,14.0,Mercedes,Imola,0,42.5,82.513,0.9704809083716222
ANT,82.198,15.0,HARD,15.0,Mercedes,Imola,0,42.8,82.198,0.6820363331471782
ANT,82.42,16.0,HARD,16.0,Mercedes,Imola,0,42.5,82.42,0.8853210814005958
ANT,82.265,17.0,HARD,17.0,Mercedes,Imola,0,42.5,82.265,0.7433880364488896
ANT,82.242,18.0,HARD,18.0,Mercedes,Imola,0,42.3,82.242,0.7223270039721885
ANT,82.431,19.0,HARD,19.0,Mercedes,Imola,0,41.7,82.431,0.895393749106842
ANT,82.604,20.0,HARD,20.0,Mercedes,Imola,0,41.7,82.604,1.0538093412142306
ANT,82.252,21.0,HARD,21.0,Mercedes,Imola,0,41.6,82.252,0.7314839746142257
ANT,82.437,22.0,HARD,22.0,Mercedes,Imola,0,41.8,82.437,0.9008879314920695
ANT,82.336,23.0,HARD,23.0,Mercedes,Imola,0,41.7,82.336,0.8084025280074107
ANT,82.5,24.0,HARD,24.0,Mercedes,Imola,0,41.6,82.5,0.9585768465369583
ANT,82.314,25.0,HARD,25.0,Mercedes,Imola,0,41.8,82.314,0.7882571925949056
ANT,82.28,26.0,HARD,26.0,Mercedes,Imola,0,41.5,82.28,0.7571234924119584
ANT,82.861,27.0,HARD,27.0,Mercedes,Imola,0,41.8,82.861,1.2891434867148046
ANT,82.397,28.0,HARD,28.0,Mercedes,Imola,0,41.8,82.397,0.8642600489238947
ANT,81.661,32.0,MEDIUM,3.0,Mercedes,Imola,0,41.9,81.661,0.19030700966934228
ANT,80.62,33.0,MEDIUM,4.0,Mercedes,Imola,0,41.6,80.62,-0.7629336341675911
ANT,81.868,34.0,MEDIUM,5.0,Mercedes,Imola,0,41.4,81.868,0.37985630195967823
ANT,81.178,35.0,MEDIUM,6.0,Mercedes,Imola,0,41.3,81.178,-0.251974672341459
